layer_id,layer_name
0,3
1,728
2,8
3,901
4,903
5,905
6,906
7,907
8,908
9,909
10,910
11,911
12,912
13,913
14,914
15,915
16,916
17,917
18,920
19,921
20,921
21,922
22,923
23,924
24,926
25,927
26,928
27,929
28,930
29,931
30,933
31,934
32,935
33,935
34,935
35,939
36,939
37,940
38,941
39,942
40,995
41,995
42,NE 9
43,NE27
44,SB 40
45,SB10
46,SB30
47,SB80
48,SEV 901
49,U79
