layer_id,layer_name
0,118
1,316
2,580
3,601
4,602
5,603
6,604
7,605
8,606
9,607
10,608
11,609
12,610
13,611
14,612
15,612
16,614
17,616
18,619
19,619
20,631
21,638
22,639
23,643
24,650
25,690
26,691
27,692
28,693
29,694
30,695
31,696
32,697
33,698
34,699
35,715
36,750
37,91
38,92
39,93
40,94
41,96
42,98
43,99
44,F1
45,N13
46,N14
47,N15
48,N16
49,N17
50,X1
51,X15
52,X5
