layer_id,layer_name
0,1
1,10
2,107
3,118
4,125
5,2
6,21
7,22
8,23
9,24
10,26
11,27
12,29
13,3
14,30
15,31
16,32
17,4
18,42
19,44
20,47
21,50
22,51
23,52
24,55
25,60
26,62
27,70
28,71
29,72
30,73
31,74
32,75
33,8
34,83
35,ALT42
36,ALT53
37,ALT54
38,ALT64
39,E
40,NL1
41,NL11
42,NL12
43,NL13
44,NL14
45,NL16
46,NL2
47,NL3
48,NL4
49,NL5
50,NL6
51,S2
52,SEV
